NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch2,INTENSITY.ch3,LOCATION,LOCATION.center,LOCATION.dist,LOCATION.half,LOCATION.pole,LOCATION.side,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.Maxima1,MAXIMA.count,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,ZSCORE,
b268,653918d4-e001-43d5-89ba-37278c7bd93b,b268,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12155.412,Stats[mean=13685.765 min=9711.0 max=20863.0 stdv=3054.363],Stats[mean=5932.5933 min=4939.0 max=7357.0 stdv=427.91144],Stats[mean=5130.951 min=2623.0 max=7479.0 stdv=1173.9471],(x=4.19 y=1.03),false,4.314879,2,2,2,4.190065,1.0303082,0,0,0,1,5,1,1,5,5,ip[width=26  height=1  bits=16  min=7865.0  max=35621.0],1,0.19068988,1.4342506,3.2404327,0.53652143,0.39875394,2.5702734,2.644783,1,134.74182,5.7959404,2.0,0.27642447,1.044627,0.89249116,0.58563775,3.77036,
b269,32cf5014-e917-4474-8a1a-66607987d2a4,b269,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12313.693,Stats[mean=11877.185 min=10286.0 max=14831.0 stdv=1007.57025],Stats[mean=6088.6196 min=4957.0 max=6875.0 stdv=416.93094],Stats[mean=4936.7935 min=3173.0 max=6323.0 stdv=573.4776],(x=18.02 y=1.02),false,18.050997,2,2,2,18.021921,1.0241015,0,0,0,1,5,1,1,5,5,ip[width=26  height=1  bits=16  min=7865.0  max=35621.0],1,0.08605228,1.1062647,4.8552203,0.44094658,0.17138435,2.6163733,2.6360085,1,115.12317,5.614893,2.0,0.20576419,1.007761,0.97790736,0.44742337,3.6497571,
b270,cd68575d-5ffa-4dec-9a6b-005175c3ec79,b270,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12163.8,Stats[mean=12079.239 min=9874.0 max=16642.0 stdv=1619.8156],Stats[mean=6009.8696 min=5105.0 max=7360.0 stdv=392.17612],Stats[mean=4418.4565 min=3055.0 max=5518.0 stdv=682.426],(x=19.97 y=2.52),false,20.12438,2,2,2,19.965628,2.52277,0,0,0,1,5,1,1,5,5,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.27926695,0.6073539,2.6245441,0.6819442,0.46760368,1.4613041,1.4815756,1,151.53513,3.345426,2.0,0.3621352,1.0175465,0.99547833,0.45194355,3.7639692,
b271,ee31eeaa-40e1-4a31-bb1b-648fc3da0e2e,b271,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12402.109,Stats[mean=12170.139 min=9589.0 max=17440.0 stdv=1461.1477],Stats[mean=5806.812 min=4947.0 max=7083.0 stdv=390.65988],Stats[mean=5922.921 min=3620.0 max=8383.0 stdv=1020.0529],(x=2.60 y=2.61),false,3.6903832,2,2,2,2.6043963,2.6145835,0,0,0,1,5,1,1,5,5,ip[width=23  height=1  bits=16  min=7865.0  max=35621.0],1,0.17640106,1.1842223,3.4312944,0.54893523,0.343105,2.3351057,2.3793025,1,64.69223,5.2066817,2.0,0.2765224,1.0263644,0.9451699,0.53446466,3.5823882,
b272,7780819f-a25b-42a3-9295-b81fb6fbe92b,b272,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11960.48,Stats[mean=11625.338 min=10008.0 max=14359.0 stdv=1158.262],Stats[mean=5845.8516 min=4921.0 max=7026.0 stdv=390.17114],Stats[mean=5231.608 min=3347.0 max=6559.0 stdv=704.05475],(x=50.02 y=5.69),false,50.345917,2,2,2,50.02345,5.689123,0,0,0,1,5,1,1,5,5,ip[width=21  height=1  bits=16  min=7865.0  max=35621.0],1,0.05242926,0.8719983,4.0214763,0.5195367,0.09814231,2.1167521,2.1176307,1,118.1876,4.592558,2.0,0.24779114,1.0021155,0.998632,0.43716007,3.9188895,
b273,32151e62-58d8-4079-a162-7ec9d459ca81,b273,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12173.718,Stats[mean=12113.927 min=9654.0 max=18900.0 stdv=1824.8589],Stats[mean=6031.6816 min=5067.0 max=7247.0 stdv=433.03735],Stats[mean=5319.6973 min=2819.0 max=7432.0 stdv=903.69836],(x=15.22 y=7.61),false,17.017109,2,2,2,15.220958,7.6094985,0,0,0,1,5,1,1,5,5,ip[width=72  height=1  bits=16  min=7865.0  max=35621.0],1,0.15262206,3.7159085,2.4487453,0.18617843,0.33022577,5.966065,7.727798,1,151.84883,15.836994,2.0,0.13292271,1.3361212,0.34391546,0.49123767,3.7564118,
b274,66abe856-56e3-48af-ae4e-d04e721eaa6d,b274,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12742.683,Stats[mean=13499.502 min=8871.0 max=20366.0 stdv=2534.1592],Stats[mean=5999.6694 min=4923.0 max=6961.0 stdv=402.54855],Stats[mean=5340.238 min=2431.0 max=7735.0 stdv=1201.2673],(x=24.59 y=7.45),false,25.69248,2,2,2,24.58977,7.446259,0,0,0,1,5,1,1,5,5,ip[width=36  height=1  bits=16  min=7865.0  max=35621.0],1,0.13859956,2.6594331,3.9247952,0.49160087,0.07718749,3.747805,3.7894895,1,38.20888,8.245048,2.0,0.24107113,1.0152291,0.92812014,0.74915344,3.3228867,
b275,55405321-5573-4314-9cc0-50f8ab6d7441,b275,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,13075.729,Stats[mean=12928.356 min=10238.0 max=18565.0 stdv=2100.968],Stats[mean=6063.515 min=5002.0 max=7022.0 stdv=423.543],Stats[mean=5228.258 min=3354.0 max=6903.0 stdv=799.6137],(x=25.34 y=9.68),false,27.130798,2,2,2,25.343372,9.684711,0,0,0,1,5,1,1,5,5,ip[width=34  height=1  bits=16  min=7865.0  max=35621.0],1,0.06508701,1.5414593,6.073797,0.34644923,0.100176595,3.534384,3.546512,1,176.78473,7.4774094,2.0,0.15711392,1.0074096,0.93360776,0.45380157,3.0691211,
b276,c1b24885-d75e-4018-857d-7da8f754d8ef,b276,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12576.421,Stats[mean=12547.434 min=9820.0 max=18268.0 stdv=2013.66],Stats[mean=6015.214 min=4876.0 max=7020.0 stdv=387.80115],Stats[mean=5126.0693 min=2666.0 max=7628.0 stdv=1157.0902],(x=22.56 y=11.10),false,25.144958,2,2,2,22.560541,11.103643,0,0,0,1,5,1,1,5,5,ip[width=35  height=1  bits=16  min=7865.0  max=35621.0],1,0.16612236,1.9066389,3.5579276,0.3931629,0.3602877,3.4756281,3.6758766,1,55.87231,7.8064375,2.0,0.20096107,1.0765558,0.7280352,0.5432084,3.449571,
b277,b43a0a84-3d16-47f8-8a7b-94265697283a,b277,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11730.396,Stats[mean=11626.071 min=9723.0 max=16525.0 stdv=1493.9462],Stats[mean=5985.2144 min=4745.0 max=6745.0 stdv=415.25406],Stats[mean=5263.459 min=2825.0 max=6717.0 stdv=915.3589],(x=38.46 y=12.84),false,40.549686,2,2,2,38.46257,12.841646,0,0,0,1,5,1,1,5,5,ip[width=25  height=1  bits=16  min=7865.0  max=35621.0],1,0.2848056,1.1543839,2.929329,0.48113182,0.57831615,2.381955,2.552402,1,132.32875,5.490957,2.0,0.2590558,1.0907805,0.78765863,0.48442298,4.0942025,
b278,c2ca2dfe-1070-4e6e-a23e-785b5a27364e,b278,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12065.838,Stats[mean=12551.349 min=9680.0 max=16734.0 stdv=1939.0754],Stats[mean=6156.1626 min=5096.0 max=7117.0 stdv=434.29388],Stats[mean=5085.256 min=3101.0 max=6514.0 stdv=912.23804],(x=0.80 y=12.83),false,12.859504,2,2,2,0.80022985,12.834581,0,0,0,1,5,1,1,5,5,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.13104019,0.52105266,3.1733048,0.6142914,0.21136,1.4748385,1.4787815,1,111.9169,3.2648146,2.0,0.3050021,1.0035833,0.9975881,0.38209045,3.838612,
b279,3dfe61c1-31a5-400d-8333-3038c14283ea,b279,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12000.314,Stats[mean=11648.1455 min=9913.0 max=15784.0 stdv=1264.8052],Stats[mean=6055.6934 min=5272.0 max=7289.0 stdv=452.01913],Stats[mean=5333.3066 min=3555.0 max=6681.0 stdv=740.7213],(x=2.29 y=14.23),false,14.412204,2,2,2,2.285522,14.229828,0,0,0,1,5,1,1,5,5,ip[width=18  height=1  bits=16  min=7865.0  max=35621.0],1,0.13358013,0.72984874,3.4668913,0.5747023,0.25337633,1.8129191,1.8182788,1,150.80034,3.9948447,2.0,0.28273925,1.0080249,0.99781096,0.4318108,3.8885374,
b280,bf72afd8-b998-4ef1-a253-e3dd8df0c4f6,b280,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12098.106,Stats[mean=11892.099 min=9314.0 max=17451.0 stdv=1782.7072],Stats[mean=5907.135 min=4976.0 max=7103.0 stdv=369.82385],Stats[mean=5018.5522 min=2829.0 max=6666.0 stdv=919.2851],(x=5.01 y=18.92),false,19.574007,2,2,2,5.010517,18.921852,0,0,0,1,5,1,1,5,5,ip[width=38  height=1  bits=16  min=7865.0  max=35621.0],1,0.107236214,1.9436984,4.405953,0.3547973,0.23346068,3.8260117,3.94531,1,42.12076,8.297155,2.0,0.16906217,1.0365998,0.7747092,0.5139809,3.8140242,
b281,8a4ae3e8-4439-4740-88ba-2d0b66a65788,b281,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11611.451,Stats[mean=11130.673 min=9337.0 max=14035.0 stdv=1268.7435],Stats[mean=5994.1206 min=4874.0 max=7055.0 stdv=390.12387],Stats[mean=5980.5 min=3823.0 max=7400.0 stdv=832.26666],(x=38.62 y=18.63),false,42.880367,2,2,2,38.62243,18.628847,0,0,0,1,5,1,1,5,5,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.02952965,0.6618647,2.5344656,0.70301557,0.046776164,1.5039638,1.5026066,1,131.79799,3.439593,2.0,0.37256715,1.0001719,0.99622947,0.48355794,4.1848335,
b282,d4453825-8433-41c4-8558-7a3fb1664765,b282,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11865.986,Stats[mean=11532.178 min=9545.0 max=15495.0 stdv=1347.8661],Stats[mean=5885.8813 min=4938.0 max=7207.0 stdv=367.80322],Stats[mean=6376.7373 min=3180.0 max=8337.0 stdv=995.2501],(x=26.15 y=20.45),false,33.197876,2,2,2,26.15277,20.448269,0,0,0,1,5,1,1,5,5,ip[width=27  height=1  bits=16  min=7865.0  max=35621.0],1,0.15329403,1.3824587,3.7729828,0.47845036,0.3159254,2.7336447,2.7976816,1,122.306404,6.02577,2.0,0.23554732,1.0317304,0.88807106,0.52588356,3.9908898,
b283,132199eb-1f80-4ad7-9372-c32e119a1125,b283,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12205.341,Stats[mean=11777.179 min=9983.0 max=14876.0 stdv=1199.3673],Stats[mean=5938.776 min=4954.0 max=7007.0 stdv=450.00037],Stats[mean=5958.4326 min=3403.0 max=8150.0 stdv=1222.3936],(x=5.29 y=23.54),false,24.129402,2,2,2,5.289095,23.542591,0,0,0,1,5,1,1,5,5,ip[width=17  height=1  bits=16  min=7865.0  max=35621.0],1,0.05333342,0.7754208,2.7435265,0.67511123,0.09229795,1.6741616,1.6720105,1,98.84243,3.799146,2.0,0.3522515,1.0009152,0.9964011,0.51715386,3.7323167,
b284,ab1938a0-b01b-4278-808b-172be0a21e28,b284,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12679.387,Stats[mean=12179.304 min=10357.0 max=15196.0 stdv=1153.2709],Stats[mean=6185.2856 min=5326.0 max=7087.0 stdv=377.5313],Stats[mean=5686.4287 min=3672.0 max=7035.0 stdv=795.6225],(x=7.44 y=24.10),false,25.226856,2,2,2,7.44222,24.104101,0,0,0,1,5,1,1,5,5,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.1262233,0.67240673,2.3298085,0.74752337,0.21807122,1.4373732,1.439593,1,107.643616,3.3620842,2.0,0.4143841,1.0035441,0.99573225,0.52773273,3.3711157,
b285,6e2edf87-4c4d-45ee-bddd-2fe57e635e55,b285,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12730.13,Stats[mean=12539.426 min=10664.0 max=16309.0 stdv=1555.3799],Stats[mean=6115.702 min=5328.0 max=7123.0 stdv=430.23386],Stats[mean=6107.234 min=4121.0 max=7999.0 stdv=994.3027],(x=6.46 y=24.45),false,25.291075,2,2,2,6.4570107,24.452923,0,0,0,1,5,1,1,5,5,ip[width=13  height=1  bits=16  min=7865.0  max=35621.0],1,0.0,0.5851536,2.2640154,0.78857845,0.006315058,1.280765,1.263236,1,173.90915,3.053637,2.0,0.4541936,1.0000025,0.99518734,0.5258974,3.3324518,
b286,d5d95db6-51cd-414e-aeaa-12591fc1083f,b286,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12167.448,Stats[mean=11546.571 min=9524.0 max=15676.0 stdv=1565.4393],Stats[mean=6117.204 min=4969.0 max=6759.0 stdv=349.3179],Stats[mean=6313.245 min=4433.0 max=8135.0 stdv=1049.2915],(x=6.13 y=26.15),false,26.861202,2,2,2,6.134199,26.151402,0,0,0,1,5,1,1,5,5,ip[width=16  height=1  bits=16  min=7865.0  max=35621.0],1,0.02859764,0.5613846,3.141932,0.6112422,0.05369334,1.5382321,1.5367507,1,18.251623,3.397258,2.0,0.30208343,1.0002825,0.99765044,0.39918235,3.761189,
b287,1a68c00c-d7da-47a5-8eb7-b353a2bdfd26,b287,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12020.774,Stats[mean=11475.659 min=9890.0 max=13326.0 stdv=920.525],Stats[mean=6051.9546 min=4984.0 max=7075.0 stdv=438.1376],Stats[mean=5861.273 min=3675.0 max=7158.0 stdv=877.001],(x=17.77 y=26.01),false,31.497478,2,2,2,17.768337,26.007256,0,0,0,1,5,1,1,5,5,ip[width=14  height=1  bits=16  min=7865.0  max=35621.0],1,0.16791229,0.54470754,2.6858315,0.6734681,0.28153783,1.4103684,1.4103676,1,112.21236,3.188072,2.0,0.34866503,1.0056379,0.9960555,0.42268744,3.872948,
b288,1764f63a-99d5-43c1-ba3e-28b64d51d367,b288,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12338.537,Stats[mean=12429.3545 min=9980.0 max=16972.0 stdv=1650.6362],Stats[mean=6155.5 min=5200.0 max=7059.0 stdv=380.7252],Stats[mean=5423.968 min=2304.0 max=7565.0 stdv=1254.9567],(x=19.47 y=25.96),false,32.451538,2,2,2,19.468525,25.963026,0,0,0,1,5,1,1,5,5,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.01709048,0.71326447,2.4835584,0.7536675,0.032694947,1.4630823,1.4503604,1,64.36575,3.4485803,2.0,0.42425132,1.000096,0.9961129,0.5511312,3.6308272,
b289,ff51cc18-b8e0-4500-b589-b892f33b8420,b289,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11693.842,Stats[mean=11298.467 min=9422.0 max=14035.0 stdv=1305.2129],Stats[mean=6003.6333 min=5263.0 max=7351.0 stdv=391.1255],Stats[mean=5542.467 min=3619.0 max=7494.0 stdv=968.83264],(x=21.79 y=26.34),false,34.185497,2,2,2,21.793455,26.338062,0,0,0,1,5,1,1,5,5,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.15534693,0.7231686,2.4488459,0.7281239,0.26483235,1.5199541,1.5229663,1,88.43686,3.5328245,2.0,0.39855546,1.0063227,0.9955933,0.530084,4.122056,
b290,2c700c82-4236-4bc9-b2fa-6506e5167e9b,b290,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11840.632,Stats[mean=11602.066 min=9571.0 max=16122.0 stdv=1702.476],Stats[mean=5924.9067 min=4788.0 max=6938.0 stdv=423.20538],Stats[mean=5250.7334 min=2952.0 max=7151.0 stdv=1004.0713],(x=14.48 y=27.88),false,31.417103,2,2,2,14.483323,27.87952,0,0,0,1,5,1,1,5,5,ip[width=22  height=1  bits=16  min=7865.0  max=35621.0],1,0.13041109,0.89351153,4.0651813,0.5027075,0.27194566,2.162848,2.1907842,1,30.55746,4.7260394,2.0,0.24319707,1.0140542,0.97081655,0.43331027,4.010208,
b291,683999b6-ede9-478f-b20b-665d6d92b6b1,b291,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12510.284,Stats[mean=12655.75 min=9999.0 max=18984.0 stdv=2316.3765],Stats[mean=6282.1846 min=5008.0 max=7520.0 stdv=470.6813],Stats[mean=5435.4673 min=2972.0 max=7758.0 stdv=1345.7411],(x=45.86 y=30.03),false,54.816574,2,2,2,45.862045,30.025484,0,0,0,1,5,1,1,5,5,ip[width=23  height=1  bits=16  min=7865.0  max=35621.0],1,0.054623134,1.0669625,4.098099,0.5178945,0.10438995,2.346336,2.3513408,1,42.50248,5.0881376,2.0,0.24676235,1.0021647,0.99887085,0.48997414,3.4999638,
b292,42f7f638-b1c3-45eb-811e-619ff76f469b,b292,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11890.494,Stats[mean=11790.185 min=9455.0 max=16367.0 stdv=1526.7501],Stats[mean=6217.6567 min=5006.0 max=7332.0 stdv=429.92505],Stats[mean=4078.7603 min=2416.0 max=6437.0 stdv=782.9942],(x=27.08 y=29.80),false,40.26908,2,2,2,27.080296,29.80363,0,0,0,1,5,1,1,5,5,ip[width=99  height=1  bits=16  min=7865.0  max=35621.0],1,0.09706373,5.185113,2.638663,0.13918483,0.22869858,8.3345585,10.629531,1,90.03792,21.636553,2.0,0.095039286,1.2961532,0.26466644,0.49544322,3.9722157,
b293,05598475-23df-43c7-b036-4a01a30a3c98,b293,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11611.345,Stats[mean=11052.78 min=9305.0 max=15162.0 stdv=1144.4641],Stats[mean=6398.9023 min=5013.0 max=7398.0 stdv=412.45724],Stats[mean=6873.6343 min=3392.0 max=8827.0 stdv=1126.9458],(x=45.64 y=31.12),false,55.237965,2,2,2,45.639725,31.116693,0,0,0,1,5,1,1,5,5,ip[width=23  height=1  bits=16  min=7865.0  max=35621.0],1,0.16432856,0.97970355,3.8613694,0.4907397,0.32890597,2.2892458,2.3131616,1,52.07174,5.008719,2.0,0.23802352,1.0223383,0.9324474,0.44999564,4.184915,
b294,053c5d2c-ea6f-4203-b461-d5d7db8b6fe9,b294,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:5/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12164.648,Stats[mean=11836.654 min=9386.0 max=17738.0 stdv=1996.5706],Stats[mean=6201.654 min=5234.0 max=7489.0 stdv=441.78244],Stats[mean=5606.827 min=3467.0 max=7222.0 stdv=1112.7927],(x=14.15 y=31.55),false,34.577175,2,2,2,14.146965,31.550665,0,0,0,1,5,1,1,5,5,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.15384525,0.62282777,2.4655323,0.7127377,0.27695403,1.4442339,1.4489877,1,12.603912,3.313783,2.0,0.38019204,1.005912,0.9951451,0.47903556,3.7633224,
